ts_code,bond_short_name,publish_date,end_date,issue_size,convert_price_initial,convert_price,convert_val,convert_vol,convert_ratio,acc_convert_val,acc_convert_vol,acc_convert_ratio,remain_size,total_shares
127020.SZ,中金转债,20251111,20251110,3800000000.0,4.71,4.29,115776100.0,26987435.9,3.046739,3016924000.0,689932461.18,79.3927,783076000.0,4259616611.9
127070.SZ,大中转债,20251111,20251110,1520000000.0,11.36,10.76,63166300.0,5870473.98,4.155678,320576900.0,29790550.84,21.0906,1199317100.0,1537733036.84
127015.SZ,希望转债,20251111,20251110,4000000000.0,19.63,10.59,1000.0,94.43,2.5e-05,3050668300.0,155135995.5,76.2667,949331700.0,4502577079.72
127078.SZ,优彩转债,20251110,20251107,600000000.0,7.35,6.48,7208200.0,1112376.54,1.201367,124855700.0,19266638.15,20.8093,475144300.0,345664739.54
127020.SZ,中金转债,20251111,20251107,3800000000.0,4.71,4.29,61469800.0,14328624.71,1.617626,2901147900.0,662945025.28,76.346,898852100.0,4232629176.0
127040.SZ,国泰转债,20251110,20251107,4557418600.0,9.02,7.82,64000.0,8184.14,0.001404,570544100.0,64111855.15,12.519,3986869500.0,1627647864.9
127019.SZ,国城转债,20251110,20251107,850000000.0,21.07,12.58,15664100.0,1245158.98,1.842835,140952900.0,11161118.8,16.5827,709047100.0,1128796146.59
127070.SZ,大中转债,20251110,20251107,1520000000.0,11.36,10.76,62520900.0,5810492.57,4.113217,257410600.0,23920076.86,16.9349,1262483400.0,1531862562.86
127073.SZ,天赐转债,20251112,20251107,3410500000.0,48.82,28.5,813524900.0,28543690.09,23.853538,1293384700.0,45376058.0,37.9236,2117092300.0,1959711310.0
127019.SZ,国城转债,20251107,20251106,850000000.0,21.07,12.58,4013000.0,318998.41,0.472118,125288800.0,9915959.82,14.7399,724711200.0,1127550987.61
127078.SZ,优彩转债,20251108,20251106,600000000.0,7.35,6.48,17036700.0,2629120.37,2.83945,117647500.0,18154261.61,19.6079,482352500.0,344552363.0
127053.SZ,豪美转债,20251107,20251106,824000000.0,21.29,17.23,40000.0,2321.53,0.004854,565925600.0,31676672.9,68.6803,258072400.0,249771206.38
127038.SZ,国微转债,20251107,20251106,1500000000.0,137.78,97.3,56000.0,575.54,0.003733,8004700.0,62977.04,0.5336,1491989100.0,849624617.82
127020.SZ,中金转债,20251107,20251106,3800000000.0,4.71,4.29,95925000.0,22360139.86,2.524342,2839678100.0,648616400.57,74.7284,960321900.0,4218300930.53
127026.SZ,超声转债,20251107,20251106,700000000.0,12.72,12.22,1000.0,81.83,0.000143,326900.0,25719.6,0.0467,699673100.0,536991670.83
127070.SZ,大中转债,20251107,20251106,1520000000.0,11.36,10.76,361000.0,33550.19,0.02375,194889700.0,18109584.29,12.8217,1325004300.0,1526052070.29
127073.SZ,天赐转债,20251107,20251106,3410500000.0,48.82,28.5,324763200.0,11395200.0,9.522451,479859800.0,16832367.91,14.0701,2930617200.0,1931167493.76
127073.SZ,天赐转债,20251106,20251105,3410500000.0,48.82,28.5,65998400.0,2315733.33,1.935153,155096600.0,5437167.91,4.5476,3255380400.0,1919772293.76
127061.SZ,美锦转债,20251106,20251105,3590000000.0,12.93,5.26,7700.0,1463.88,0.000214,774075500.0,147112680.4,21.562,2789082200.0,4403482443.21
127019.SZ,国城转债,20251106,20251105,850000000.0,21.07,12.58,3008000.0,239109.7,0.353882,121275800.0,9596961.41,14.2677,728724200.0,1127231989.2
127020.SZ,中金转债,20251106,20251105,3800000000.0,4.71,4.29,77210500.0,17997785.55,2.031855,2743753100.0,626256260.71,72.204,1056246900.0,4195940790.67
127078.SZ,优彩转债,20251106,20251105,600000000.0,7.35,6.48,590000.0,91049.38,0.098333,100610800.0,15525141.24,16.7685,499389200.0,341923308.02
127070.SZ,大中转债,20251106,20251105,1520000000.0,11.36,10.76,2706000.0,251486.99,0.178026,194528700.0,18076034.1,12.7979,1325365300.0,1526018520.1
127073.SZ,天赐转债,20251105,20251104,3410500000.0,48.82,28.5,5000.0,175.44,0.000147,89098200.0,3121434.58,2.6125,3321378800.0,1917456560.43
127056.SZ,中特转债,20251105,20251104,5000000000.0,24.2,22.23,1000.0,44.98,2e-05,349100.0,14550.16,0.007,4999637200.0,5047157918.96
127019.SZ,国城转债,20251105,20251104,850000000.0,21.07,12.58,26000.0,2066.77,0.003059,118267800.0,9357851.71,13.9139,731732200.0,1126992879.5
127039.SZ,北港转债,20251105,20251104,3000000000.0,8.35,7.31,400.0,54.72,1.3e-05,1920075100.0,240244524.35,64.0025,1079924900.0,2369656626.8
127020.SZ,中金转债,20251105,20251104,3800000000.0,4.71,4.29,260012100.0,60608881.12,6.842424,2666542600.0,608258475.16,70.1722,1133457400.0,4177943005.12
127070.SZ,大中转债,20251105,20251104,1520000000.0,11.36,10.76,56958300.0,5293522.3,3.747257,191822700.0,17824547.11,12.6199,1328071300.0,1525767033.11
127064.SZ,杭氧转债,20251104,20251103,1137000000.0,28.69,25.97,15000.0,577.59,0.001319,454900.0,16398.05,0.04,1136545100.0,978353910.49
127015.SZ,希望转债,20251104,20251103,4000000000.0,19.63,10.59,1000.0,94.43,2.5e-05,3050667300.0,155135901.07,76.2667,949332700.0,4502576985.29
127019.SZ,国城转债,20251104,20251103,850000000.0,21.07,12.58,4421000.0,351430.84,0.520118,118241800.0,9355784.94,13.9108,731758200.0,1126990812.73
127020.SZ,中金转债,20251105,20251103,3800000000.0,4.71,4.29,251353900.0,58590652.68,6.614576,2406530500.0,547649594.04,63.3298,1393469500.0,4117334124.0
127073.SZ,天赐转债,20251104,20251103,3410500000.0,48.82,28.5,1000.0,35.09,2.9e-05,89093200.0,3121259.14,2.6123,3321383800.0,1917456384.99
127053.SZ,豪美转债,20251104,20251103,824000000.0,21.29,17.23,1000.0,58.04,0.000121,565885600.0,31674351.37,68.6754,258112400.0,249768884.85
127070.SZ,大中转债,20251104,20251103,1520000000.0,11.36,10.76,110476600.0,10267342.01,7.268197,134864400.0,12531024.81,8.8727,1385029600.0,1520473510.81
127053.SZ,豪美转债,20251103,20251031,824000000.0,21.29,17.23,1800.0,104.47,0.000218,565884600.0,31674293.33,68.6753,258113400.0,249768826.81
127066.SZ,科利转债,20251103,20251031,1534370500.0,159.35,148.7,1000.0,6.72,6.5e-05,189500.0,1190.99,0.0124,1534181000.0,273772611.99
127071.SZ,天箭转债,20251103,20251031,495000000.0,53.11,52.88,1000.0,18.91,0.000202,218300.0,4099.05,0.0441,494781700.0,155396388.09
127070.SZ,大中转债,20251103,20251031,1520000000.0,11.36,10.76,23122500.0,2148931.23,1.521217,24387800.0,2263682.8,1.6045,1495506200.0,1510206168.8
127039.SZ,北港转债,20251103,20251031,3000000000.0,8.35,7.31,1000.0,136.8,3.3e-05,1920074700.0,240244469.63,64.0025,1079925300.0,2369656572.08
127015.SZ,希望转债,20251103,20251031,4000000000.0,19.63,10.59,1000.0,94.43,2.5e-05,3050666300.0,155135806.64,76.2667,949333700.0,4502576890.86
127020.SZ,中金转债,20251103,20251031,3800000000.0,4.71,4.29,257271100.0,59969953.38,6.770292,2155176600.0,489058941.36,56.7152,1644823400.0,4058744268.36
127019.SZ,国城转债,20251103,20251031,850000000.0,21.07,12.58,15619900.0,1241645.47,1.837635,113820800.0,9004354.1,13.3907,736179200.0,1126639381.89
127073.SZ,天赐转债,20251103,20251031,3410500000.0,48.82,28.5,88271000.0,3097228.07,2.588213,89092200.0,3121224.05,2.6123,3321384800.0,1917456349.9
127073.SZ,天赐转债,20251031,20251030,3410500000.0,48.82,28.5,53200.0,1866.67,0.00156,821200.0,23995.98,0.0241,3409655800.0,1914359121.83
127019.SZ,国城转债,20251031,20251030,850000000.0,21.07,12.58,9000.0,715.42,0.001059,98200900.0,7762708.63,11.553,751799100.0,1125397736.42
127020.SZ,中金转债,20251031,20251030,3800000000.0,4.71,4.29,157052700.0,36609020.98,4.132966,1897905500.0,429088987.98,49.9449,1902094500.0,3998774314.98
127070.SZ,大中转债,20251031,20251030,1520000000.0,11.36,10.76,129100.0,11998.14,0.008493,1265300.0,114751.57,0.0832,1518628700.0,1508057237.57
127070.SZ,大中转债,20251030,20251029,1520000000.0,11.36,10.76,235500.0,21886.62,0.015493,1136200.0,102753.43,0.0748,1518757800.0,1508045239.43
127039.SZ,北港转债,20251030,20251029,3000000000.0,8.35,7.31,3700.0,506.16,0.000123,1920073700.0,240244332.83,64.0025,1079926300.0,2369656435.28
127078.SZ,优彩转债,20251030,20251029,600000000.0,7.35,6.48,1000.0,154.32,0.000167,100020800.0,15434091.86,16.6701,499979200.0,341832258.64
127066.SZ,科利转债,20251030,20251029,1534370500.0,159.35,148.7,2000.0,13.45,0.00013,188500.0,1184.27,0.0123,1534182000.0,273772605.27
127061.SZ,美锦转债,20251030,20251029,3590000000.0,12.93,5.26,1000.0,190.11,2.8e-05,774067800.0,147111216.52,21.5618,2789089900.0,4403480979.33
127073.SZ,天赐转债,20251030,20251029,3410500000.0,48.82,28.5,1000.0,35.09,2.9e-05,768000.0,22129.31,0.0225,3409709000.0,1914357255.16
127020.SZ,中金转债,20251031,20251029,3800000000.0,4.71,4.29,208849900.0,48680056.52,5.49605,1740852800.0,392479967.0,45.8119,2059147200.0,3962165294.0
127064.SZ,杭氧转债,20251029,20251028,1137000000.0,28.69,25.97,43000.0,1655.76,0.003782,439900.0,15820.46,0.0387,1136560100.0,978353332.9
127061.SZ,美锦转债,20251029,20251028,3590000000.0,12.93,5.26,1000.0,190.11,2.8e-05,774066800.0,147111026.41,21.5617,2789090900.0,4403480789.22
127078.SZ,优彩转债,20251029,20251028,600000000.0,7.35,6.48,10000.0,1543.21,0.001667,100019800.0,15433937.54,16.67,499980200.0,341832104.32
127073.SZ,天赐转债,20251029,20251028,3410500000.0,48.82,28.5,1000.0,35.09,2.9e-05,767000.0,22094.22,0.0225,3409710000.0,1914357220.07
127039.SZ,北港转债,20251029,20251028,3000000000.0,8.35,7.31,1000.0,136.8,3.3e-05,1920070000.0,240243826.67,64.0023,1079930000.0,2369655929.12
127079.SZ,华亚转债,20251029,20251028,340000000.0,68.99,30.71,7000.0,227.94,0.002059,29391300.0,955212.74,8.6445,310608700.0,133990879.57
127020.SZ,中金转债,20251029,20251028,3800000000.0,4.71,4.29,5220500.0,1216899.77,0.137382,1532002900.0,343799910.48,40.3159,2267997100.0,3913482650.77
127020.SZ,中金转债,20251029,20251027,3800000000.0,4.71,4.29,150331300.0,35042261.07,3.956087,1526782400.0,342583010.71,40.1785,2273217600.0,3912265751.0
127034.SZ,绿茵转债,20251028,20251027,712000000.0,12.38,11.51,4500.0,390.96,0.000632,284105600.0,24157630.26,39.9025,427894400.0,305987349.84
127056.SZ,中特转债,20251028,20251027,5000000000.0,24.2,22.23,1000.0,44.98,2e-05,348100.0,14505.18,0.007,4999638200.0,5047157873.98
127055.SZ,精装转债,20251028,20251027,577000000.0,19.1,18.5,1000.0,54.05,0.000173,368425400.0,19913638.22,63.8519,208539600.0,201593559.21
127073.SZ,天赐转债,20251028,20251027,3410500000.0,48.82,28.5,1000.0,35.09,2.9e-05,766000.0,22059.13,0.0225,3409711000.0,1914357184.98
127078.SZ,优彩转债,20251028,20251027,600000000.0,7.35,6.48,100000.0,15432.1,0.016667,100009800.0,15432394.33,16.6683,499990200.0,341830561.11
127020.SZ,中金转债,20251027,20251024,3800000000.0,4.71,4.29,98045700.0,22854475.52,2.58015,1376451100.0,307540749.64,36.2224,2423548900.0,3877224463.17
127073.SZ,天赐转债,20251027,20251024,3410500000.0,48.82,28.5,1000.0,35.09,2.9e-05,765000.0,22024.04,0.0224,3409712000.0,1914357149.89
127078.SZ,优彩转债,20251027,20251024,600000000.0,7.35,6.48,6614000.0,1020679.01,1.102333,99909800.0,15416962.23,16.6516,500090200.0,341815129.01
127046.SZ,百润转债,20251024,20251023,1128000000.0,66.83,46.68,1000.0,21.42,8.9e-05,535500.0,10199.87,0.0475,1127464500.0,1048548662.11
127078.SZ,优彩转债,20251025,20251023,600000000.0,7.35,6.48,14903000.0,2299845.68,2.483833,93295800.0,14396283.22,15.5493,506704200.0,340794450.0
127066.SZ,科利转债,20251024,20251023,1534370500.0,159.35,148.7,1000.0,6.72,6.5e-05,186500.0,1170.82,0.0122,1534184000.0,273772591.82
127015.SZ,希望转债,20251024,20251023,4000000000.0,19.63,10.59,1000.0,94.43,2.5e-05,3050665300.0,155135712.21,76.2666,949334700.0,4502576796.43
127020.SZ,中金转债,20251024,20251023,3800000000.0,4.71,4.29,112961600.0,26331375.29,2.972674,1278405400.0,284686274.12,33.6422,2521594600.0,3854369987.65
127030.SZ,盛虹转债,20251023,20251022,5000000000.0,14.1,13.21,1000.0,75.7,2e-05,2538700.0,184256.21,0.0508,4997459400.0,6611230242.7
127078.SZ,优彩转债,20251023,20251022,600000000.0,7.35,6.48,6499000.0,1002932.1,1.083167,78392800.0,12096437.54,13.0655,521607200.0,338494682.08
127047.SZ,帝欧转债,20251023,20251022,1500000000.0,13.53,5.1,1000.0,196.08,6.7e-05,656282500.0,128637979.8,43.7522,843686400.0,513348498.24
127055.SZ,精装转债,20251023,20251022,577000000.0,19.1,18.5,2000.0,108.11,0.000347,368424400.0,19913584.17,63.8517,208540600.0,201593505.16
127020.SZ,中金转债,20251023,20251022,3800000000.0,4.71,4.29,25558200.0,5957622.38,0.672584,1165443800.0,258354898.83,30.6696,2634556200.0,3828038612.36
127038.SZ,国微转债,20251023,20251022,1500000000.0,137.78,97.3,1000.0,10.28,6.7e-05,7948700.0,62401.5,0.5299,1492045100.0,849624042.28
127066.SZ,科利转债,20251022,20251021,1534370500.0,159.35,148.7,800.0,5.38,5.2e-05,185500.0,1164.1,0.0121,1534185000.0,273772585.1
127078.SZ,优彩转债,20251022,20251021,600000000.0,7.35,6.48,274900.0,42422.84,0.045817,71893800.0,11093505.44,11.9823,528106200.0,337491749.98
127020.SZ,中金转债,20251022,20251021,3800000000.0,4.71,4.29,102021900.0,23781328.67,2.684787,1139885600.0,252397276.45,29.997,2660114400.0,3822080989.98
127020.SZ,中金转债,20251021,20251020,3800000000.0,4.71,4.29,15329000.0,3573193.47,0.403395,1037863700.0,228615947.78,27.3122,2762136300.0,3798299661.31
127078.SZ,优彩转债,20251021,20251020,600000000.0,7.35,6.48,20000.0,3086.42,0.003333,71618900.0,11051082.6,11.9365,528381100.0,337449327.14
127042.SZ,嘉美转债,20251021,20251020,750000000.0,4.87,4.55,1000.0,219.78,0.000133,216000.0,44549.7,0.0288,749774900.0,955451727.78
127053.SZ,豪美转债,20251020,20251017,824000000.0,21.29,17.23,60000.0,3482.3,0.007282,565882800.0,31674188.86,68.6751,258115200.0,249768722.34
127040.SZ,国泰转债,20251020,20251017,4557418600.0,9.02,7.82,1000.0,127.88,2.2e-05,570480100.0,64103671.01,12.5176,3986933500.0,1627639680.76
127067.SZ,恒逸转2,20251020,20251017,3000000000.0,10.5,10.37,1000.0,96.43,3.3e-05,391700.0,37451.29,0.0131,2999608300.0,3602618114.43
127020.SZ,中金转债,20251020,20251017,3800000000.0,4.71,4.29,32388000.0,7549650.35,0.852316,1022534700.0,225042754.31,26.9088,2777465300.0,3794726467.84
127078.SZ,优彩转债,20251020,20251017,600000000.0,7.35,6.48,19679000.0,3036882.72,3.279833,71598900.0,11047996.18,11.9332,528401100.0,337446240.72
127047.SZ,帝欧转债,20251017,20251016,1500000000.0,13.53,5.1,1000.0,196.08,6.7e-05,656281500.0,128637783.72,43.7521,843687400.0,513348302.16
127073.SZ,天赐转债,20251017,20251016,3410500000.0,48.82,28.5,2000.0,70.18,5.9e-05,764000.0,21988.95,0.0224,3409713000.0,1914357114.8
127070.SZ,大中转债,20251017,20251016,1520000000.0,11.36,10.76,3000.0,278.81,0.000197,900700.0,80866.81,0.0593,1518993300.0,1508023352.81
127045.SZ,牧原转债,20251017,20251016,9550000000.0,47.91,44.26,200.0,4.52,2e-06,6955300.0,146083.13,0.0728,9543035700.0,5462771033.52
127020.SZ,中金转债,20251017,20251016,3800000000.0,4.71,4.29,31238000.0,7281585.08,0.822053,990146700.0,217493103.96,26.0565,2809853300.0,3787176817.49
127064.SZ,杭氧转债,20251017,20251016,1137000000.0,28.69,26.07,3000.0,115.07,0.000264,396900.0,14164.7,0.0349,1136603100.0,978351677.14
127078.SZ,优彩转债,20251018,20251016,600000000.0,7.35,6.48,15262000.0,2355246.91,2.543667,51919900.0,8011113.46,8.6533,548080100.0,334409358.0
127020.SZ,中金转债,20251016,20251015,3800000000.0,4.71,4.29,54353700.0,12669860.14,1.430361,958908700.0,210211518.88,25.2344,2841091300.0,3779895232.41
127046.SZ,百润转债,20251016,20251015,1128000000.0,66.83,46.68,4000.0,85.69,0.000355,534500.0,10178.45,0.0474,1127465500.0,1048548640.69
127078.SZ,优彩转债,20251016,20251015,600000000.0,7.35,6.48,23770300.0,3668256.17,3.961717,36657900.0,5655866.55,6.1097,563342100.0,332054250.79
127069.SZ,小熊转债,20260106,20251015,536000000.0,55.23,52.21,10000.0,191.53,0.001866,31930200.0,579187.44,5.9571,504069800.0,157286503.0
127028.SZ,英特转债,20251015,20251014,600000000.0,13.4,9.3,1000.0,107.53,0.000167,193808500.0,19199977.48,32.3014,406191500.0,521894334.53
127020.SZ,中金转债,20251015,20251014,3800000000.0,4.71,4.29,61907300.0,14430606.06,1.629139,904555000.0,197541658.74,23.8041,2895445000.0,3767225372.27
127078.SZ,优彩转债,20251015,20251014,600000000.0,7.35,6.48,12081000.0,1864351.85,2.0135,12887600.0,1987610.38,2.1479,587112400.0,328385994.62
127027.SZ,能化转债,20251015,20251014,2800000000.0,3.23,2.93,1000.0,341.3,3.6e-05,853628700.0,274951517.3,30.4867,1946371300.0,5351809647.3
127034.SZ,绿茵转债,20251014,20251013,712000000.0,12.38,11.51,1000.0,86.88,0.00014,284101100.0,24157239.3,39.9018,427898900.0,305986958.88
127020.SZ,中金转债,20251014,20251013,3800000000.0,4.71,4.29,31877200.0,7430582.75,0.838874,842647700.0,183111052.68,22.1749,2957352300.0,3752794766.21
127078.SZ,优彩转债,20251014,20251013,600000000.0,7.35,6.48,702100.0,108348.77,0.117017,806600.0,123258.53,0.1344,599193400.0,326521642.77
127037.SZ,银轮转债,20251013,20251010,700000000.0,10.77,10.39,1000.0,96.25,0.000143,194464600.0,18328948.25,27.7807,505535400.0,843650397.25
127079.SZ,华亚转债,20251013,20251010,340000000.0,68.99,30.71,10000.0,325.63,0.002941,29384300.0,954984.8,8.6424,310615700.0,133990651.63
127039.SZ,北港转债,20251013,20251010,3000000000.0,8.35,7.39,1000.0,135.32,3.3e-05,1920069000.0,240243689.87,64.0023,1079931000.0,2369655792.32
127071.SZ,天箭转债,20251013,20251010,495000000.0,53.11,52.9,50000.0,945.18,0.010101,217300.0,4080.14,0.0439,494782700.0,155396369.18
127020.SZ,中金转债,20251013,20251010,3800000000.0,4.71,4.29,9104000.0,2122144.52,0.239579,810770500.0,175680469.93,21.3361,2989229500.0,3745364183.46
127066.SZ,科利转债,20251013,20251010,1534370500.0,159.35,148.7,1000.0,6.72,6.5e-05,184700.0,1158.72,0.012,1534185800.0,273772579.72
127073.SZ,天赐转债,20251013,20251010,3410500000.0,48.82,28.5,1000.0,35.09,2.9e-05,762000.0,21918.77,0.0223,3409715000.0,1914357044.62
127047.SZ,帝欧转债,20251013,20251010,1500000000.0,13.53,5.1,1000.0,196.08,6.7e-05,656280500.0,128637587.64,43.752,843688400.0,513348106.08
127040.SZ,国泰转债,20251013,20251010,4557418600.0,9.02,7.82,1000.0,127.88,2.2e-05,570479100.0,64103543.13,12.5176,3986934500.0,1627639552.88
127055.SZ,精装转债,20251013,20251010,577000000.0,19.1,18.5,1000.0,54.05,0.000173,368422400.0,19913476.06,63.8514,208542600.0,201593397.05
127072.SZ,博实转债,20260106,20251010,450000000.0,15.81,15.06,3600.0,239.04,0.0008,179900.0,11522.83,0.04,449820100.0,1022561509.0
127073.SZ,天赐转债,20251010,20251009,3410500000.0,48.82,28.5,6000.0,210.53,0.000176,761000.0,21883.68,0.0223,3409716000.0,1914357009.53
127064.SZ,杭氧转债,20251010,20251009,1137000000.0,28.69,26.07,3000.0,115.07,0.000264,393900.0,14049.63,0.0346,1136606100.0,978351562.07
127020.SZ,中金转债,20251010,20251009,3800000000.0,4.71,4.29,24183000.0,5637062.94,0.636395,801666500.0,173558325.41,21.0965,2998333500.0,3743242038.94
127076.SZ,中宠转2,20251010,20251009,769045900.0,28.35,27.46,27000.0,983.25,0.003511,285224500.0,10264705.25,37.0881,483821400.0,304377403.25
127061.SZ,美锦转债,20251010,20251009,3590000000.0,12.93,5.26,1000.0,190.11,2.8e-05,774065800.0,147110836.3,21.5617,2789091900.0,4403480599.11
127053.SZ,豪美转债,20251010,20251009,824000000.0,21.29,17.23,236000.0,13697.04,0.028641,565822800.0,31670706.56,68.6678,258176200.0,249765240.04
124024.SZ,铜陵定02,20251010,20250930,2146000000.0,3.38,3.2,50000000.0,15624998.5,2.329916,2146000000.0,670587109.0,100.0,0.0,13409471510.0
127040.SZ,国泰转债,20251010,20250930,4557418600.0,9.02,7.82,1000.0,127.88,2.2e-05,570478100.0,64103415.25,12.5176,3986935500.0,1627639425.0
127027.SZ,能化转债,20251010,20250930,2800000000.0,3.23,2.93,1000.0,339.8,3.6e-05,853627700.0,274951176.0,30.4867,1946372300.0,5351809306.0
127073.SZ,天赐转债,20251010,20250930,3410500000.0,48.82,28.5,3000.0,105.26,8.8e-05,755000.0,21673.15,0.0221,3409722000.0,1914356799.0
127061.SZ,美锦转债,20251010,20250930,3590000000.0,12.93,5.26,100.0,19.01,3e-06,774064800.0,147110646.19,21.5617,2789092900.0,4403480409.0
127049.SZ,希望转2,20251010,20250930,8150000000.0,14.45,10.59,1000.0,94.43,1.2e-05,6525100.0,453663.04,0.0801,8143474900.0,4502576702.0
127047.SZ,帝欧转债,20251010,20250929,1500000000.0,13.53,5.1,1000.0,196.08,6.7e-05,656279500.0,128637391.56,43.752,843689400.0,513347910.0
127045.SZ,牧原转债,20251010,20250929,9550000000.0,47.91,45.18,1000.0,22.13,1e-05,6955100.0,146078.61,0.0728,9543035900.0,5462771029.0
127070.SZ,大中转债,20251011,20250929,1520000000.0,11.36,10.76,4000.0,368.43,0.000263,897700.0,80588.0,0.0591,1518996300.0,1508023074.0
127060.SZ,湘佳转债,20260402,20250929,640000000.0,42.56,21.13,1000.0,47.33,0.000156,108000.0,2841.54,0.0169,639892000.0,203193967.0
127015.SZ,希望转债,20251010,20250929,4000000000.0,19.63,10.59,50000.0,4721.44,0.00125,3050664300.0,155135617.78,76.2666,949335700.0,4502576702.0
127066.SZ,科利转债,20251010,20250929,1534370500.0,159.35,148.7,10000.0,63.2,0.000652,183700.0,1152.0,0.012,1534186800.0,273772573.0
127024.SZ,盈峰转债,20260106,20250929,1476189600.0,8.31,7.67,1000.0,125.99,6.8e-05,159400.0,19559.0,0.0108,1476029200.0,3166943903.0
127073.SZ,天赐转债,20250930,20250929,3410500000.0,48.82,28.5,8800.0,308.77,0.000258,752000.0,21567.89,0.022,3409725000.0,1914356703.93
127037.SZ,银轮转债,20251010,20250926,700000000.0,10.77,10.39,1000.0,87.94,0.000143,194463600.0,18328852.0,27.7805,505536400.0,843650301.0
127038.SZ,国微转债,20251010,20250926,1500000000.0,137.78,97.3,4300.0,44.19,0.000287,7947700.0,62391.22,0.5298,1492046100.0,849624032.0
127053.SZ,豪美转债,20251010,20250926,824000000.0,21.29,17.23,2800.0,162.51,0.00034,565586800.0,31657009.52,68.6392,258412200.0,249751543.0
127049.SZ,希望转2,20250929,20250926,8150000000.0,14.45,10.59,2000.0,188.86,2.5e-05,6524100.0,453568.61,0.0801,8143475900.0,4525943714.85
127073.SZ,天赐转债,20250929,20250926,3410500000.0,48.82,28.5,1000.0,35.09,2.9e-05,743200.0,21259.12,0.0218,3409733800.0,1914356395.16
127024.SZ,盈峰转债,20250929,20250926,1476189600.0,8.31,7.67,1000.0,130.38,6.8e-05,158400.0,19433.01,0.0107,1476030200.0,3166943774.33
127025.SZ,冀东转债,20251010,20250926,2820000000.0,15.78,13.01,1100.0,80.56,3.9e-05,1043587300.0,66134241.0,37.0066,1776411700.0,2658216626.0
127024.SZ,盈峰转债,20250926,20250925,1476189600.0,8.31,7.67,500.0,65.19,3.4e-05,157400.0,19302.63,0.0107,1476031200.0,3166943643.95
127026.SZ,超声转债,20251010,20250925,700000000.0,12.72,12.22,1000.0,81.83,0.000143,325900.0,25637.77,0.0466,699674100.0,536991589.0
127047.SZ,帝欧转债,20250926,20250925,1500000000.0,13.53,5.1,1000.0,196.08,6.7e-05,656278500.0,128637195.48,43.7519,843690400.0,513348143.19
127050.SZ,麒麟转债,20251010,20250925,2198939100.0,34.68,19.66,100.0,5.09,5e-06,112871400.0,5650190.59,5.133,2086067700.0,1035885977.0
127045.SZ,牧原转债,20250926,20250925,9550000000.0,47.91,45.18,1000.0,22.13,1e-05,6954100.0,146056.48,0.0728,9543036900.0,5462771015.73
127056.SZ,中特转债,20251010,20250925,5000000000.0,24.2,22.43,1000.0,44.58,2e-05,347100.0,14460.2,0.0069,4999639200.0,5047157829.0
127073.SZ,天赐转债,20250926,20250925,3410500000.0,48.82,28.5,1000.0,35.09,2.9e-05,742200.0,21224.03,0.0218,3409734800.0,1914356360.07
127020.SZ,中金转债,20251010,20250924,3800000000.0,4.71,4.29,2400.0,559.44,6.3e-05,777483500.0,167921262.47,20.4601,3022516500.0,3737604976.0
127066.SZ,科利转债,20250925,20250924,1534370500.0,159.35,148.7,8900.0,59.85,0.00058,173700.0,1088.8,0.0113,1534196800.0,273506903.8
127015.SZ,希望转债,20250925,20250924,4000000000.0,19.63,10.59,1000.0,94.43,2.5e-05,3050614300.0,155130896.34,76.2654,949385700.0,4525943148.72
127038.SZ,国微转债,20250925,20250924,1500000000.0,137.78,97.3,1000.0,10.28,6.7e-05,7943400.0,62347.03,0.5296,1492050400.0,849623993.49
124024.SZ,铜陵定02,20250924,20250923,2146000000.0,3.38,3.2,12000000.0,3750000.0,0.55918,2096000000.0,654962110.5,97.6701,50000000.0,13393846510.0
127078.SZ,优彩转债,20251009,20250923,600000000.0,7.35,6.6,6000.0,909.09,0.001,104500.0,14909.76,0.0174,599895500.0,326413294.0
127073.SZ,天赐转债,20250924,20250923,3410500000.0,48.82,28.5,400.0,14.04,1.2e-05,741200.0,21188.94,0.0217,3409735800.0,1914356324.98
124024.SZ,铜陵定02,20250924,20250922,2146000000.0,3.38,3.2,330000000.0,103125000.0,15.377446,2084000000.0,651212110.5,97.1109,62000000.0,13390096510.0
127073.SZ,天赐转债,20250923,20250922,3410500000.0,48.82,28.5,1000.0,35.09,2.9e-05,740800.0,21174.9,0.0217,3409736200.0,1914356310.94
127047.SZ,帝欧转债,20250923,20250922,1500000000.0,13.53,5.1,8000.0,1568.63,0.000533,656277500.0,128636999.4,43.7518,843691400.0,513347947.11
127061.SZ,美锦转债,20250922,20250919,3590000000.0,12.93,5.26,1000.0,190.11,2.8e-05,774064700.0,147110627.18,21.5617,2789093000.0,4403480392.64
127046.SZ,百润转债,20251010,20250919,1128000000.0,66.83,46.68,2000.0,42.84,0.000177,530500.0,10092.76,0.047,1127469500.0,1048548555.0
127073.SZ,天赐转债,20250922,20250919,3410500000.0,48.82,28.5,2000.0,70.18,5.9e-05,739800.0,21139.81,0.0217,3409737200.0,1914356275.85
127062.SZ,垒知转债,20251010,20250919,396300000.0,7.75,7.59,3000.0,1078.0,0.000757,443000.0,57411.0,0.1118,395857000.0,698024317.0
127079.SZ,华亚转债,20251009,20250919,340000000.0,68.99,30.71,69000.0,2246.83,0.020294,29374300.0,954659.17,8.6395,310625700.0,133990326.0
